scenario_id,scenario_label,ego_vehicle_id,start_global_time,end_global_time,lane_start,lane_end,frames
congested_traffic_veh50_1113437621800,congested_traffic,50,1113437621800,1113437626700,4,4,50
congested_traffic_veh50_1113437622800,congested_traffic,50,1113437622800,1113437627700,4,4,50
congested_traffic_veh50_1113437623800,congested_traffic,50,1113437623800,1113437628700,4,4,50
congested_traffic_veh50_1113437624800,congested_traffic,50,1113437624800,1113437629700,4,4,50
congested_traffic_veh50_1113437625800,congested_traffic,50,1113437625800,1113437630700,4,4,50
congested_traffic_veh50_1113437626800,congested_traffic,50,1113437626800,1113437631700,4,4,50
congested_traffic_veh50_1113437627800,congested_traffic,50,1113437627800,1113437632700,4,4,50
car_following_veh50_1118848781000,car_following,50,1118848781000,1118848785900,1,1,50
car_following_veh50_1118848782000,car_following,50,1118848782000,1118848786900,1,1,50
car_following_veh50_1118848783000,car_following,50,1118848783000,1118848787900,1,1,50
congested_traffic_veh51_1113437637600,congested_traffic,51,1113437637600,1113437642500,3,3,50
congested_traffic_veh53_1163060600,congested_traffic,53,1163060600,1163065500,2,2,50
car_following_veh54_1113433145600,car_following,54,1113433145600,1113433150500,3,3,50
car_following_veh54_1113433146600,car_following,54,1113433146600,1113433151500,3,3,50
car_following_veh55_1113433156200,car_following,55,1113433156200,1113433161100,2,2,50
car_following_veh55_1113433157200,car_following,55,1113433157200,1113433162100,2,2,50
car_following_veh55_1118848785700,car_following,55,1118848785700,1118848790600,1,1,50
congested_traffic_veh57_1113437623000,congested_traffic,57,1113437623000,1113437627900,4,4,50
congested_traffic_veh57_1113437624000,congested_traffic,57,1113437624000,1113437628900,4,4,50
congested_traffic_veh57_1113437625000,congested_traffic,57,1113437625000,1113437629900,4,4,50
congested_traffic_veh57_1113437626000,congested_traffic,57,1113437626000,1113437630900,4,4,50
congested_traffic_veh57_1113437627000,congested_traffic,57,1113437627000,1113437631900,4,4,50
congested_traffic_veh57_1113437628000,congested_traffic,57,1113437628000,1113437632900,4,4,50
congested_traffic_veh57_1113437629000,congested_traffic,57,1113437629000,1113437633900,4,4,50
congested_traffic_veh57_1113437630000,congested_traffic,57,1113437630000,1113437634900,4,4,50
congested_traffic_veh57_1113437631000,congested_traffic,57,1113437631000,1113437635900,4,4,50
congested_traffic_veh57_1113437632000,congested_traffic,57,1113437632000,1113437636900,4,4,50
congested_traffic_veh57_1113437633000,congested_traffic,57,1113437633000,1113437637900,4,4,50
congested_traffic_veh57_1113437634000,congested_traffic,57,1113437634000,1113437638900,4,4,50
congested_traffic_veh57_1113437635000,congested_traffic,57,1113437635000,1113437639900,4,4,50
congested_traffic_veh57_1113437636000,congested_traffic,57,1113437636000,1113437640900,4,4,50
congested_traffic_veh57_1113437637000,congested_traffic,57,1113437637000,1113437641900,4,4,50
congested_traffic_veh57_1113437638000,congested_traffic,57,1113437638000,1113437642900,4,4,50
congested_traffic_veh58_1113437637100,congested_traffic,58,1113437637100,1113437642000,5,5,50
congested_traffic_veh58_1113437638100,congested_traffic,58,1113437638100,1113437643000,5,5,50
congested_traffic_veh58_1113437639100,congested_traffic,58,1113437639100,1113437644000,5,5,50
congested_traffic_veh58_1113437640100,congested_traffic,58,1113437640100,1113437645000,5,5,50
congested_traffic_veh58_1113437641100,congested_traffic,58,1113437641100,1113437646000,5,5,50
car_following_veh59_1113433160300,car_following,59,1113433160300,1113433165200,2,2,50
congested_traffic_veh59_1113437623200,congested_traffic,59,1113437623200,1113437628100,6,6,50
car_following_veh59_1113437624200,car_following,59,1113437624200,1113437629100,6,6,50
congested_traffic_veh59_1113437625200,congested_traffic,59,1113437625200,1113437630100,6,6,50
congested_traffic_veh59_1113437626200,congested_traffic,59,1113437626200,1113437631100,6,6,50
congested_traffic_veh59_1113437627200,congested_traffic,59,1113437627200,1113437632100,6,6,50
car_following_veh59_1113437628200,car_following,59,1113437628200,1113437633100,6,6,50
car_following_veh59_1113437629200,car_following,59,1113437629200,1113437634100,6,6,50
congested_traffic_veh60_1163065400,congested_traffic,60,1163065400,1163070300,1,1,50
congested_traffic_veh60_1163066400,congested_traffic,60,1163066400,1163071300,1,1,50
car_following_veh60_1113433156000,car_following,60,1113433156000,1113433160900,4,4,50
car_following_veh60_1113433157000,car_following,60,1113433157000,1113433161900,4,4,50
car_following_veh60_1113433158000,car_following,60,1113433158000,1113433162900,4,4,50
car_following_veh62_1118848791000,car_following,62,1118848791000,1118848795900,1,1,50
congested_traffic_veh63_1163067700,congested_traffic,63,1163067700,1163072600,1,1,50
car_following_veh64_1113437643500,car_following,64,1113437643500,1113437648400,2,2,50
car_following_veh64_1113437644500,car_following,64,1113437644500,1113437649400,2,2,50
congested_traffic_veh65_1163041100,congested_traffic,65,1163041100,1163046000,2,2,50
congested_traffic_veh65_1163042100,congested_traffic,65,1163042100,1163047000,2,2,50
congested_traffic_veh65_1163043100,congested_traffic,65,1163043100,1163048000,2,2,50
congested_traffic_veh65_1163044100,congested_traffic,65,1163044100,1163049000,2,2,50
congested_traffic_veh65_1163045100,congested_traffic,65,1163045100,1163050000,2,2,50
congested_traffic_veh65_1113437640400,congested_traffic,65,1113437640400,1113437645300,3,3,50
congested_traffic_veh66_1163041100,congested_traffic,66,1163041100,1163046000,2,2,50
congested_traffic_veh66_1163042100,congested_traffic,66,1163042100,1163047000,2,2,50
congested_traffic_veh66_1163043100,congested_traffic,66,1163043100,1163048000,2,2,50
congested_traffic_veh66_1163044100,congested_traffic,66,1163044100,1163049000,2,2,50
congested_traffic_veh66_1163045100,congested_traffic,66,1163045100,1163050000,2,2,50
congested_traffic_veh66_1163046100,congested_traffic,66,1163046100,1163051000,2,2,50
car_following_veh66_1163047100,car_following,66,1163047100,1163052000,2,2,50
car_following_veh66_1163048100,car_following,66,1163048100,1163053000,2,2,50
car_following_veh66_1163049100,car_following,66,1163049100,1163054000,2,2,50
car_following_veh66_1163050100,car_following,66,1163050100,1163055000,2,2,50
car_following_veh66_1163051100,car_following,66,1163051100,1163056000,2,2,50
car_following_veh66_1163052100,car_following,66,1163052100,1163057000,2,2,50
car_following_veh66_1163053100,car_following,66,1163053100,1163058000,2,2,50
car_following_veh66_1163054100,car_following,66,1163054100,1163059000,2,2,50
car_following_veh66_1163055100,car_following,66,1163055100,1163060000,2,2,50
car_following_veh66_1163056100,car_following,66,1163056100,1163061000,2,2,50
car_following_veh66_1163057100,car_following,66,1163057100,1163062000,2,2,50
car_following_veh66_1163058100,car_following,66,1163058100,1163063000,2,2,50
car_following_veh66_1163059100,car_following,66,1163059100,1163064000,2,2,50
car_following_veh66_1163060100,car_following,66,1163060100,1163065000,2,2,50
car_following_veh66_1163061100,car_following,66,1163061100,1163066000,2,2,50
car_following_veh66_1163062100,car_following,66,1163062100,1163067000,2,2,50
car_following_veh66_1163063100,car_following,66,1163063100,1163068000,2,2,50
car_following_veh66_1163064100,car_following,66,1163064100,1163069000,2,2,50
car_following_veh66_1163065100,car_following,66,1163065100,1163070000,2,2,50
car_following_veh66_1163066100,car_following,66,1163066100,1163071000,2,2,50
car_following_veh66_1163067100,car_following,66,1163067100,1163072000,2,2,50
car_following_veh66_1163068100,car_following,66,1163068100,1163073000,2,2,50
car_following_veh66_1163069100,car_following,66,1163069100,1163074000,2,2,50
congested_traffic_veh66_1163071100,congested_traffic,66,1163071100,1163076000,2,2,50
congested_traffic_veh66_1163072100,congested_traffic,66,1163072100,1163077000,2,0,50
car_following_veh66_1113433150600,car_following,66,1113433150600,1113433155500,4,4,50
congested_traffic_veh66_1113437637300,congested_traffic,66,1113437637300,1113437642200,4,4,50
congested_traffic_veh66_1113437638300,congested_traffic,66,1113437638300,1113437643200,4,4,50
congested_traffic_veh66_1113437639300,congested_traffic,66,1113437639300,1113437644200,4,4,50
congested_traffic_veh66_1113437640300,congested_traffic,66,1113437640300,1113437645200,4,4,50
congested_traffic_veh66_1113437641300,congested_traffic,66,1113437641300,1113437646200,4,4,50
congested_traffic_veh67_1163070100,congested_traffic,67,1163070100,1163075000,1,1,50
congested_traffic_veh67_1163071100,congested_traffic,67,1163071100,1163076000,1,1,50
congested_traffic_veh67_1113437644700,congested_traffic,67,1113437644700,1113437649600,5,5,50
congested_traffic_veh67_1113437645700,congested_traffic,67,1113437645700,1113437650600,5,5,50
congested_traffic_veh67_1113437646700,congested_traffic,67,1113437646700,1113437651600,5,5,50
car_following_veh68_1163041100,car_following,68,1163041100,1163046000,1,1,50
car_following_veh68_1163042100,car_following,68,1163042100,1163047000,1,1,50
car_following_veh68_1163043100,car_following,68,1163043100,1163048000,1,1,50
car_following_veh68_1163044100,car_following,68,1163044100,1163049000,1,1,50
car_following_veh68_1163045100,car_following,68,1163045100,1163050000,1,1,50
car_following_veh68_1163046100,car_following,68,1163046100,1163051000,1,1,50
car_following_veh68_1163047100,car_following,68,1163047100,1163052000,1,1,50
car_following_veh68_1163048100,car_following,68,1163048100,1163053000,1,1,50
car_following_veh68_1163049100,car_following,68,1163049100,1163054000,1,1,50
car_following_veh68_1163050100,car_following,68,1163050100,1163055000,1,1,50
car_following_veh68_1163051100,car_following,68,1163051100,1163056000,1,1,50
car_following_veh68_1163052100,car_following,68,1163052100,1163057000,1,1,50
car_following_veh68_1163053100,car_following,68,1163053100,1163058000,1,1,50
car_following_veh68_1163054100,car_following,68,1163054100,1163059000,1,1,50
car_following_veh68_1163055100,car_following,68,1163055100,1163060000,1,1,50
car_following_veh68_1163056100,car_following,68,1163056100,1163061000,1,1,50
car_following_veh68_1163057100,car_following,68,1163057100,1163062000,1,1,50
car_following_veh68_1163058100,car_following,68,1163058100,1163063000,1,1,50
car_following_veh68_1163059100,car_following,68,1163059100,1163064000,1,1,50
car_following_veh68_1163060100,car_following,68,1163060100,1163065000,1,1,50
car_following_veh68_1163061100,car_following,68,1163061100,1163066000,1,1,50
car_following_veh68_1163062100,car_following,68,1163062100,1163067000,1,1,50
car_following_veh68_1163063100,car_following,68,1163063100,1163068000,1,1,50
car_following_veh68_1163064100,car_following,68,1163064100,1163069000,1,1,50
car_following_veh68_1163065100,car_following,68,1163065100,1163070000,1,1,50
car_following_veh68_1163066100,car_following,68,1163066100,1163071000,1,1,50
car_following_veh68_1163067100,car_following,68,1163067100,1163072000,1,1,50
car_following_veh68_1163068100,car_following,68,1163068100,1163073000,1,1,50
car_following_veh68_1163069100,car_following,68,1163069100,1163074000,1,1,50
car_following_veh68_1163070100,car_following,68,1163070100,1163075000,1,1,50
congested_traffic_veh68_1163071100,congested_traffic,68,1163071100,1163076000,1,1,50
congested_traffic_veh68_1163072100,congested_traffic,68,1163072100,1163077000,1,1,50
congested_traffic_veh68_1163073100,congested_traffic,68,1163073100,1163078000,1,1,50
congested_traffic_veh68_1163074100,congested_traffic,68,1163074100,1163079000,1,0,50
car_following_veh68_1118848793600,car_following,68,1118848793600,1118848798500,1,1,50
car_following_veh68_1118848794600,car_following,68,1118848794600,1118848799500,1,1,50
car_following_veh68_1118848795600,car_following,68,1118848795600,1118848800500,1,1,50
congested_traffic_veh69_1163041100,congested_traffic,69,1163041100,1163046000,1,1,50
congested_traffic_veh69_1163042100,congested_traffic,69,1163042100,1163047000,1,1,50
congested_traffic_veh69_1163043100,congested_traffic,69,1163043100,1163048000,1,1,50
congested_traffic_veh69_1163044100,congested_traffic,69,1163044100,1163049000,1,1,50
congested_traffic_veh69_1163045100,congested_traffic,69,1163045100,1163050000,1,1,50
congested_traffic_veh69_1163046100,congested_traffic,69,1163046100,1163051000,1,1,50
congested_traffic_veh69_1163047100,congested_traffic,69,1163047100,1163052000,1,1,50
congested_traffic_veh69_1163048100,congested_traffic,69,1163048100,1163053000,1,1,50
congested_traffic_veh69_1163049100,congested_traffic,69,1163049100,1163054000,1,1,50
congested_traffic_veh69_1163050100,congested_traffic,69,1163050100,1163055000,1,1,50
congested_traffic_veh69_1163051100,congested_traffic,69,1163051100,1163056000,1,1,50
congested_traffic_veh69_1163052100,congested_traffic,69,1163052100,1163057000,1,1,50
car_following_veh69_1163053100,car_following,69,1163053100,1163058000,1,1,50
car_following_veh69_1163054100,car_following,69,1163054100,1163059000,1,1,50
car_following_veh69_1163055100,car_following,69,1163055100,1163060000,1,1,50
car_following_veh69_1163056100,car_following,69,1163056100,1163061000,1,1,50
car_following_veh69_1163057100,car_following,69,1163057100,1163062000,1,1,50
car_following_veh69_1163058100,car_following,69,1163058100,1163063000,1,1,50
car_following_veh69_1163059100,car_following,69,1163059100,1163064000,1,1,50
car_following_veh69_1163060100,car_following,69,1163060100,1163065000,1,1,50
car_following_veh69_1163061100,car_following,69,1163061100,1163066000,1,1,50
car_following_veh69_1163062100,car_following,69,1163062100,1163067000,1,1,50
car_following_veh69_1163063100,car_following,69,1163063100,1163068000,1,1,50
car_following_veh69_1163064100,car_following,69,1163064100,1163069000,1,1,50
car_following_veh69_1163065100,car_following,69,1163065100,1163070000,1,1,50
car_following_veh69_1163066100,car_following,69,1163066100,1163071000,1,1,50
car_following_veh69_1163067100,car_following,69,1163067100,1163072000,1,1,50
car_following_veh69_1163068100,car_following,69,1163068100,1163073000,1,1,50
car_following_veh69_1163069100,car_following,69,1163069100,1163074000,1,1,50
car_following_veh69_1163070100,car_following,69,1163070100,1163075000,1,1,50
congested_traffic_veh69_1163071100,congested_traffic,69,1163071100,1163076000,1,1,50
congested_traffic_veh69_1163072100,congested_traffic,69,1163072100,1163077000,1,1,50
congested_traffic_veh69_1163073100,congested_traffic,69,1163073100,1163078000,1,1,50
congested_traffic_veh69_1163074100,congested_traffic,69,1163074100,1163079000,1,1,50
congested_traffic_veh69_1163075100,congested_traffic,69,1163075100,1163080000,1,1,50
car_following_veh69_1113437628100,car_following,69,1113437628100,1113437633000,6,6,50
car_following_veh69_1113437629100,car_following,69,1113437629100,1113437634000,6,6,50
car_following_veh69_1113437630100,car_following,69,1113437630100,1113437635000,6,6,50
car_following_veh69_1113437631100,car_following,69,1113437631100,1113437636000,6,6,50
car_following_veh69_1113437632100,car_following,69,1113437632100,1113437637000,6,6,50
congested_traffic_veh70_1163041100,congested_traffic,70,1163041100,1163046000,1,1,50
congested_traffic_veh70_1163042100,congested_traffic,70,1163042100,1163047000,1,1,50
congested_traffic_veh70_1163043100,congested_traffic,70,1163043100,1163048000,1,1,50
